"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"sensor.dryer_power","sensor","0","Dryer Power","power","W"
"sensor.dryer_energy_difference","sensor","0.0","Dryer Energy difference","energy","kWh"
"sensor.dryer_power_energy","sensor","0.0","Dryer Power energy","energy","kWh"
"sensor.dryer_energy_saved","sensor","0.0","Dryer Energy saved","energy","kWh"
"sensor.front_door_battery_2","sensor","100","Front Door Battery","battery","%"
"switch.dryer_wrinkle_prevent","switch","off","Dryer Wrinkle prevent","",""
"switch.living_room_fan_light","switch","off","Living Room Light","",""
"switch.m_bedroom_fan","switch","unavailable","Master Bedroom Fan Switch","",""
"switch.master_bedroom","switch","unavailable","Master Bedroom Switch","",""
"button.lumi_lumi_weather_identify","button","unknown","Temp – Master Wing Identify","identify",""
"button.temp_bedroom_wing_identify","button","unknown","Temp – Living room Wing Identify","identify",""
"button.temp_bedroom_wing_identify_2","button","unknown","Temp – Bedroom Wing Identify","identify",""
"button.master_hallway_identify","button","unknown","Master Hallway Identify","identify",""
"select.master_hallway_start_up_behavior","select","Off","Master Hallway Start-up behavior","",""
"sensor.lumi_lumi_weather_lqi","sensor","72","Temp – Master Wing LQI","",""
"sensor.lumi_lumi_weather_battery","sensor","62.5","Temp – Master Wing Battery","battery","%"
"sensor.lumi_lumi_weather_temperature","sensor","72.788","Master Bedroom temp sensor","temperature","°F"
"sensor.lumi_lumi_weather_pressure","sensor","14.576293261677","Temp – Master Wing Pressure","pressure","psi"
"sensor.lumi_lumi_weather_humidity","sensor","44.01","Temp – Master Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery","sensor","59.0","Temp – Living room Wing Battery","battery","%"
"sensor.temp_bedroom_wing_temperature","sensor","72.644","Galley Trmp sensor","temperature","°F"
"sensor.temp_bedroom_wing_pressure","sensor","14.5617894872872","Temp – Living room Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_humidity","sensor","39.57","Temp – Living room Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery_2","sensor","62.5","Temp – Bedroom Wing Battery","battery","%"
"sensor.temp_bedroom_wing_temperature_2","sensor","73.148","Blue room temp sensor","temperature","°F"
"sensor.temp_bedroom_wing_pressure_2","sensor","14.5819497336889","Temp – Bedroom Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_humidity_2","sensor","45.37","Temp – Bedroom Wing Humidity","humidity","%"
"sensor.master_hallway_battery","sensor","unknown","Master Hallway Battery","battery","%"
"switch.master_hallway","switch","off","Master Hallway Light","",""
"update.master_hallway_firmware","update","off","Master Hallway Firmware","firmware",""
"binary_sensor.life360_online_sowu_paul_gmail_com","binary_sensor","on","Life360 online (sowu.paul@gmail.com)","connectivity",""
"device_tracker.mauriece_360","device_tracker","Home","Mauriece 360","",""
"device_tracker.tuella_360","device_tracker","Home","Tuella 360","",""
"device_tracker.life360_meiko_sowu","device_tracker","Loblolly","Life360 Meiko Sowu","",""
"device_tracker.paul_360","device_tracker","home","Paul 360","",""
"sensor.sun_solar_rising","sensor","unavailable","Solar rising","",""
"calendar.webcal_teamer_net_teams_111814298_23_24_daegu_middle_high_school_football_events_subscription_ics_f7fe22","calendar","unavailable","Webcal://teamer.net/teams/111814298-23-24-daegu-middle-high-school-football/events/subscription.ics?f7fe22","",""
"calendar.thesowus_gmail_com","calendar","unavailable","Thesowus@gmail.com","",""
"calendar.birthdays","calendar","unavailable","Birthdays","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_f140f9b1_ffb74a1c_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_f140f9b1_ffb74a1c_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"light.browser_mod_f140f9b1_ffb74a1c_screen","light","unavailable","Screen","",""
"media_player.browser_mod_f140f9b1_ffb74a1c","media_player","unavailable","","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_panel","sensor","unavailable","Panel","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_battery","sensor","unavailable","Browser battery","battery","%"
"binary_sensor.browser_mod_f140f9b1_ffb74a1c_browser_charging","binary_sensor","unavailable","Browser charging","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b98c9d45_1274b170_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b98c9d45_1274b170","binary_sensor","unavailable","","motion",""
"light.browser_mod_b98c9d45_1274b170_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b98c9d45_1274b170","media_player","unavailable","","",""
"sensor.browser_mod_b98c9d45_1274b170_panel","sensor","unavailable","Panel","",""
"camera.browser_mod_b98c9d45_1274b170","camera","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b42104cc_e264fd7f_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f","binary_sensor","unavailable","","motion",""
"light.browser_mod_b42104cc_e264fd7f_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b42104cc_e264fd7f","media_player","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_panel","sensor","unavailable","Panel","",""
"binary_sensor.pauls_samsung","binary_sensor","unavailable","Pauls samsung","motion",""
"sensor.hp_browser_battery","sensor","56.0","HP Browser battery","battery","%"
"binary_sensor.hp_browser_charging","binary_sensor","on","HP Browser charging","",""
"device_tracker.rckf153721e45f7f14_3d58","device_tracker","unavailable","","",""
"sensor.rckf153721e45f7f14_3d58_signal_strength","sensor","unavailable","Signal strength","signal_strength","dBm"
"sensor.rckf153721e45f7f14_3d58_power","sensor","unavailable","Power","signal_strength","dBm"
"sensor.rckf153721e45f7f14_3d58_estimated_distance","sensor","unavailable","Estimated distance","distance","ft"
"sensor.rckf153721e45f7f14_3d58_vendor","sensor","unavailable","Vendor","",""
"binary_sensor.front_door_motion_3","binary_sensor","off","Front Door Motion","motion",""
"binary_sensor.front_door_ding","binary_sensor","off","Front Door Ding","occupancy",""
"switch.front_door_live_stream","switch","on","Front Door Live Stream","",""
"switch.front_door_motion_detection_3","switch","on","Front Door Motion Detection","",""
"switch.front_door_event_stream","switch","off","Front Door Event Stream","",""
"select.front_door_event_select","select","Motion 1","Front Door Event Select","",""
"select.front_door_snapshot_mode","select","Auto","Front Door Snapshot Mode","",""
"camera.front_door_snapshot","camera","idle","Front Door Snapshot","",""
"number.front_door_snapshot_interval","number","30","Front Door Snapshot Interval","",""
"number.front_door_motion_duration","number","180","Front Door Motion Duration","",""
"button.front_door_take_snapshot","button","unknown","Front Door Take Snapshot","",""
"number.front_door_ding_duration","number","180","Front Door Ding Duration","",""
"binary_sensor.living_room_motion_3","binary_sensor","off","living room Motion","motion",""
"switch.living_room_live_stream","switch","off","living room Live Stream","",""
"sensor.front_door_info","sensor","2026-02-26T08:09:34+00:00","Front Door Info","timestamp",""
"switch.living_room_event_stream","switch","off","living room Event Stream","",""
"sensor.front_door_wireless","sensor","-46","Front Door Wireless","signal_strength","dBm"
"select.living_room_event_select","select","Motion 1","living room Event Select","",""
"binary_sensor.living_room_ding","binary_sensor","off","living room Ding","occupancy",""
"camera.living_room_snapshot","camera","idle","living room Snapshot","",""
"select.living_room_snapshot_mode","select","Auto","living room Snapshot Mode","",""
"number.living_room_snapshot_interval","number","30","living room Snapshot Interval","",""
"button.living_room_take_snapshot","button","unknown","living room Take Snapshot","",""
"switch.living_room_motion_detection_2","switch","on","living room Motion Detection","",""
"number.living_room_motion_duration","number","180","living room Motion Duration","",""
"number.living_room_ding_duration","number","180","living room Ding Duration","",""
"sensor.living_room_info","sensor","2026-02-26T08:09:39+00:00","living room Info","timestamp",""
"sensor.living_room_wireless","sensor","unknown","living room Wireless","signal_strength","dBm"
"binary_sensor.great_room_ringcsm_motion","binary_sensor","off","great room ringcsm Motion","motion",""
"switch.great_room_ringcsm_live_stream","switch","off","great room ringcsm Live Stream","",""
"switch.great_room_ringcsm_event_stream","switch","off","great room ringcsm Event Stream","",""
"select.great_room_ringcsm_event_select","select","Motion 1","great room ringcsm Event Select","",""
"switch.great_room_ringcsm_siren","switch","off","great room ringcsm Siren","",""
"camera.great_room_ringcsm_snapshot","camera","idle","great room ringcsm Snapshot","",""
"select.great_room_ringcsm_snapshot_mode","select","Auto","great room ringcsm Snapshot Mode","",""
"number.great_room_ringcsm_snapshot_interval","number","30","great room ringcsm Snapshot Interval","",""
"button.great_room_ringcsm_take_snapshot","button","2026-02-20T20:34:18.372498+00:00","great room ringcsm Take Snapshot","",""
"switch.great_room_ringcsm_motion_detection","switch","on","great room ringcsm Motion Detection","",""
"number.great_room_ringcsm_motion_duration","number","180","great room ringcsm Motion Duration","",""
"sensor.great_room_ringcsm_info","sensor","2026-02-22T23:56:40+00:00","great room ringcsm Info","timestamp",""
"sensor.great_room_ringcsm_wireless","sensor","-24","great room ringcsm Wireless","signal_strength","dBm"
"sensor.great_room_ringcsm_battery","sensor","unavailable","Battery","battery","%"
"binary_sensor.front_door_motion_4","binary_sensor","off","Front Door Motion","motion",""
"switch.front_door_live_stream_2","switch","off","Front Door Live Stream","",""
"switch.front_door_event_stream_2","switch","off","Front Door Event Stream","",""
"select.front_door_event_select_2","select","Motion 1","Front Door Event Select","",""
"binary_sensor.front_door_ding_2","binary_sensor","off","Front Door Ding","occupancy",""
"camera.front_door_snapshot_2","camera","idle","Front Door Snapshot","",""
"select.front_door_snapshot_mode_2","select","Auto","Front Door Snapshot Mode","",""
"number.front_door_snapshot_interval_2","number","600","Front Door Snapshot Interval","",""
"button.front_door_take_snapshot_2","button","unknown","Front Door Take Snapshot","",""
"switch.front_door_motion_detection_4","switch","on","Front Door Motion Detection","",""
"number.front_door_motion_duration_2","number","180","Front Door Motion Duration","",""
"number.front_door_ding_duration_2","number","180","Front Door Ding Duration","",""
"sensor.front_door_info_2","sensor","2026-02-26T07:00:21+00:00","Front Door Info","timestamp",""
"sensor.front_door_wireless_2","sensor","-52","Front Door Wireless","signal_strength","dBm"
"sensor.front_door_battery_4","sensor","100","Front Door Battery","battery","%"
"sensor.show8_browser_mod_browser_id","sensor","unavailable","Browser ID","",""
"sensor.show8_browser_mod_browser_path","sensor","unavailable","Browser path","",""
"sensor.show8_browser_mod_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.show8_browser_mod_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.show8_browser_mod_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.show8_browser_mod_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.show8_browser_mod_browser_width","sensor","unavailable","Browser width","","px"
"sensor.show8_browser_mod_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.show8_browser_mod_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.show8_browser_mod","binary_sensor","unavailable","","motion",""
"light.show8_browser_mod_screen","light","unavailable","Screen","",""
"media_player.show8_browser_mod","media_player","unavailable","","",""
"sensor.show8_browser_mod_panel","sensor","unavailable","Panel","",""
"camera.show8_browser_mod","camera","unavailable","","",""
"assist_satellite.jeffery_satellite_assist_satellite","assist_satellite","unavailable","Assist satellite","",""
"light.master_bedroom","light","unavailable","Master Bedroom Light","",""
"fan.master_bedroom","fan","unavailable","Master Bedroom Fan","",""
"switch.master_bedroom_sound","switch","unavailable","Beep","",""
"script.pan_cam_left","script","unavailable","Pan Cam Left","",""
"script.pan_cam_right","script","unavailable","Pan Cam Right","",""
"script.pan_cam_up","script","unavailable","Pan Cam Up","",""
"script.pan_cam_down","script","unavailable","Pan Cam Down","",""
"sensor.11inchtabletbrowsermod_browser_id","sensor","unavailable","Browser ID","",""
"sensor.11inchtabletbrowsermod_browser_path","sensor","unavailable","Browser path","",""
"sensor.11inchtabletbrowsermod_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.11inchtabletbrowsermod_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.11inchtabletbrowsermod_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.11inchtabletbrowsermod_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.11inchtabletbrowsermod_browser_width","sensor","unavailable","Browser width","","px"
"sensor.11inchtabletbrowsermod_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.11inchtabletbrowsermod_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.11inchtabletbrowsermod","binary_sensor","unavailable","","motion",""
"light.11inchtabletbrowsermod_screen","light","unavailable","Screen","",""
"media_player.11inchtabletbrowsermod","media_player","unavailable","","",""
"sensor.11inchtabletbrowsermod_panel","sensor","unavailable","Panel","",""
"camera.11inchtabletbrowsermod","camera","unavailable","","",""
"sensor.11inchtabletbrowsermod_browser_battery","sensor","unavailable","Browser battery","battery","%"
"binary_sensor.11inchtabletbrowsermod_browser_charging","binary_sensor","unavailable","Browser charging","",""
"script.spotify_transfer_kitchen","script","unavailable","Spotify to Kitchen Dot","",""
"script.spotify_transfer_family","script","unavailable","Spotify to Family Dot","",""
"script.spotify_transfer_show8","script","unavailable","Spotify to Show 8","",""
"script.spotify_transfer_greatroom","script","unavailable","Spotify to Great Room","",""
"sensor.kitchentab_browser_id","sensor","unavailable","Browser ID","",""
"sensor.kitchentab_browser_path","sensor","unavailable","Browser path","",""
"sensor.kitchentab_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.kitchentab_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.kitchentab_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.kitchentab_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.kitchentab_browser_width","sensor","unavailable","Browser width","","px"
"sensor.kitchentab_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.kitchentab_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.kitchentab","binary_sensor","unavailable","","motion",""
"light.kitchentab_screen","light","unavailable","Screen","",""
"media_player.kitchentab","media_player","unavailable","","",""
"sensor.kitchentab_panel","sensor","unavailable","Panel","",""
"camera.kitchentab","camera","unavailable","","",""
"script.paul_calendar_toggle","script","unavailable","Skylight: Toggle Paul Calendar","",""
"script.tuella_calendar_toggle","script","unavailable","Skylight: Toggle Tuella Calendar","",""
"script.mauriece_calendar_toggle","script","unavailable","Skylight: Toggle Mauriece Calendar","",""
"script.family_calendar_toggle","script","unavailable","Skylight: Toggle Family Calendar","",""
"script.skylight_add_calendar_event","script","unavailable","Skylight: Add Calendar Event","",""
"input_text.paul_calendar_filter","input_text","unavailable","Paul Calendar Filter","",""
"input_text.tuella_calendar_filter","input_text","unavailable","Tuella Calendar Filter","",""
"input_text.mauriece_calendar_filter","input_text","unavailable","Mauriece Calendar Filter","",""
"input_text.family_calendar_filter","input_text","unavailable","Family Calendar Filter","",""
"input_datetime.skylight_event_start","input_datetime","unavailable","Skylight Event Start","",""
"input_datetime.skylight_event_end","input_datetime","unavailable","Skylight Event End","",""
"input_datetime.skylight_day_event_start","input_datetime","unavailable","Skylight Day Event Start","",""
"input_datetime.skylight_day_event_end","input_datetime","unavailable","Skylight Day Event End","",""
"input_select.skylight_calendar_view","input_select","unavailable","Skylight Calendar View","",""
"input_select.skylight_calendar_select","input_select","unavailable","Skylight Calendar Select","",""
"input_text.skylight_event_title","input_text","unavailable","Skylight Event Title","",""
"input_text.skylight_event_description","input_text","unavailable","Skylight Event Description","",""
"input_boolean.skylight_all_day_event","input_boolean","unavailable","Skylight All Day Event","",""
"button.living_room_tv_favorite_current_song","button","unknown","Living Room TV Favorite current song","",""
"media_player.living_room_tv_4","media_player","idle","Living Room TV","speaker",""
"button.vlc_telnet_favorite_current_song","button","unknown","VLC-TELNET Favorite current song","",""
"media_player.vlc_telnet_2","media_player","idle","VLC-TELNET","speaker",""
"button.great_room_tv_favorite_current_song_2","button","unknown","Great Room TV Favorite current song","",""
"media_player.great_room_tv_2","media_player","idle","Great Room TV","speaker",""
"button.jeffery_satellite_media_player_favorite_current_song","button","unavailable","Jeffery Satellite Media Player Favorite current song","",""
"media_player.jeffery_satellite_media_player_2","media_player","unavailable","Jeffery Satellite Media Player","speaker",""
"button.great_room_tv_favorite_current_song","button","unknown","Great Room TV Favorite current song","",""
"media_player.great_room_tv","media_player","off","Great Room TV","speaker",""
"button.hp_favorite_current_song","button","unavailable","Favorite current song","",""
"media_player.hp_2","media_player","unavailable","","speaker",""
"button.jeffery_satellite_media_player_favorite_current_song_2","button","unavailable","Favorite current song","",""
"media_player.jeffery_satellite_media_player_3","media_player","unavailable","","speaker",""
"button.hp_favorite_current_song_2","button","unavailable","Favorite current song","",""
"media_player.hp_3","media_player","unavailable","","speaker",""
"button.living_room_favorite_current_song","button","unavailable","Favorite current song","",""
"media_player.living_room_2","media_player","unavailable","","speaker",""
"sensor.kitchenvaca_browser_id","sensor","unavailable","Kitchenvaca Browser ID","",""
"sensor.kitchenvaca_browser_path","sensor","unavailable","Kitchenvaca Browser path","",""
"sensor.kitchenvaca_browser_visibility","sensor","unavailable","Kitchenvaca Browser visibility","",""
"sensor.kitchenvaca_browser_useragent","sensor","unavailable","Kitchenvaca Browser userAgent","",""
"sensor.kitchenvaca_browser_user","sensor","unavailable","Kitchenvaca Browser user","",""
"binary_sensor.kitchenvaca_browser_fullykiosk","binary_sensor","unavailable","Kitchenvaca Browser FullyKiosk","",""
"sensor.kitchenvaca_browser_width","sensor","unavailable","Kitchenvaca Browser width","","px"
"sensor.kitchenvaca_browser_height","sensor","unavailable","Kitchenvaca Browser height","","px"
"binary_sensor.kitchenvaca_browser_dark_mode","binary_sensor","unavailable","Kitchenvaca Browser dark mode","",""
"binary_sensor.kitchenvaca","binary_sensor","unavailable","Kitchenvaca","motion",""
"light.kitchenvaca_screen","light","unavailable","Kitchenvaca Screen","",""
"media_player.kitchenvaca","media_player","unavailable","Kitchenvaca","",""
"sensor.kitchenvaca_panel","sensor","unavailable","Kitchenvaca Panel","",""
"camera.kitchenvaca","camera","unavailable","Kitchenvaca","",""
"button.kitchen_vaca_media_player_favorite_current_song","button","unknown","Kitchen_VACA Media Player Favorite current song","",""
"media_player.kitchen_vaca_media_player","media_player","idle","Kitchen_VACA Media Player","speaker",""
"button.great_room_tv_favorite_current_song_3","button","unavailable","Favorite current song","",""
"media_player.great_room_tv_3","media_player","unavailable","","speaker",""
"button.great_room_tv_favorite_current_song_4","button","unavailable","Favorite current song","",""
"media_player.great_room_tv_4","media_player","unavailable","","speaker",""
"sensor.s205g_browser_id","sensor","unavailable","S205g Browser ID","",""
"sensor.s205g_browser_path","sensor","unavailable","S205g Browser path","",""
"sensor.s205g_browser_visibility","sensor","unavailable","S205g Browser visibility","",""
"sensor.s205g_browser_useragent","sensor","unavailable","S205g Browser userAgent","",""
"sensor.s205g_browser_user","sensor","unavailable","S205g Browser user","",""
"binary_sensor.s205g_browser_fullykiosk","binary_sensor","unavailable","S205g Browser FullyKiosk","",""
"sensor.s205g_browser_width","sensor","unavailable","S205g Browser width","","px"
"sensor.s205g_browser_height","sensor","unavailable","S205g Browser height","","px"
"binary_sensor.s205g_browser_dark_mode","binary_sensor","unavailable","S205g Browser dark mode","",""
"binary_sensor.s205g","binary_sensor","unavailable","S205g","motion",""
"light.s205g_screen","light","unavailable","S205g Screen","",""
"media_player.s205g","media_player","unavailable","S205g","",""
"sensor.s205g_panel","sensor","unavailable","S205g Panel","",""
"camera.s205g","camera","unavailable","S205g","",""
"button.s205g_favorite_current_song","button","unavailable","Favorite current song","",""
"media_player.s205g_2","media_player","unavailable","","speaker",""
"binary_sensor.kitchen_dot_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.t_s_echo_auto_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.family_dot_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.t_s_2nd_fire_tv_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.great_room_show_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.t_s_fire_tv_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.t_s_bose_home_speaker_300_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.t_s_fire_blue_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.t_s_4th_fire_tv_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"binary_sensor.show_8_connectivity","binary_sensor","unavailable","Connectivity","connectivity",""
"notify.kitchen_dot_speak","notify","unavailable","Speak","",""
"notify.t_s_echo_auto_speak","notify","unavailable","Speak","",""
"notify.family_dot_speak","notify","unavailable","Speak","",""
"notify.great_room_show_speak","notify","unavailable","Speak","",""
"notify.t_s_bose_home_speaker_300_speak","notify","unavailable","Speak","",""
"notify.show_8_speak","notify","unavailable","Speak","",""
"notify.kitchen_dot_announce","notify","unavailable","Announce","",""
"notify.t_s_echo_auto_announce","notify","unavailable","Announce","",""
"notify.family_dot_announce","notify","unavailable","Announce","",""
"notify.great_room_show_announce","notify","unavailable","Announce","",""
"notify.t_s_bose_home_speaker_300_announce","notify","unavailable","Announce","",""
"notify.show_8_announce","notify","unavailable","Announce","",""
"sensor.kitchen_dot_illuminance","sensor","unavailable","Illuminance","illuminance","lx"
"sensor.kitchen_dot_next_alarm_4","sensor","unavailable","Next alarm","timestamp",""
"sensor.t_s_echo_auto_next_alarm","sensor","unavailable","Next alarm","timestamp",""
"sensor.family_dot_next_alarm_4","sensor","unavailable","Next alarm","timestamp",""
"sensor.great_room_show_next_alarm_4","sensor","unavailable","Next alarm","timestamp",""
"sensor.t_s_fire_tv_next_alarm_5","sensor","unavailable","Next alarm","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_alarm_5","sensor","unavailable","Next alarm","timestamp",""
"sensor.t_s_fire_blue_next_alarm_5","sensor","unavailable","Next alarm","timestamp",""
"sensor.t_s_4th_fire_tv_next_alarm_5","sensor","unavailable","Next alarm","timestamp",""
"sensor.show_8_next_alarm_5","sensor","unavailable","Next alarm","timestamp",""
"sensor.kitchen_dot_next_reminder_4","sensor","unavailable","Next reminder","timestamp",""
"sensor.t_s_echo_auto_next_reminder_5","sensor","unavailable","Next reminder","timestamp",""
"sensor.family_dot_next_reminder_4","sensor","unavailable","Next reminder","timestamp",""
"sensor.great_room_show_next_reminder_4","sensor","unavailable","Next reminder","timestamp",""
"sensor.t_s_fire_tv_next_reminder_5","sensor","unavailable","Next reminder","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_reminder_5","sensor","unavailable","Next reminder","timestamp",""
"sensor.t_s_fire_blue_next_reminder_5","sensor","unavailable","Next reminder","timestamp",""
"sensor.t_s_4th_fire_tv_next_reminder_5","sensor","unavailable","Next reminder","timestamp",""
"sensor.show_8_next_reminder_5","sensor","unavailable","Next reminder","timestamp",""
"sensor.kitchen_dot_next_timer_4","sensor","unavailable","Next timer","timestamp",""
"sensor.t_s_echo_auto_next_timer","sensor","unavailable","Next timer","timestamp",""
"sensor.family_dot_next_timer_4","sensor","unavailable","Next timer","timestamp",""
"sensor.great_room_show_next_timer_4","sensor","unavailable","Next timer","timestamp",""
"sensor.t_s_fire_tv_next_timer_5","sensor","unavailable","Next timer","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_timer_5","sensor","unavailable","Next timer","timestamp",""
"sensor.t_s_fire_blue_next_timer_5","sensor","unavailable","Next timer","timestamp",""
"sensor.t_s_4th_fire_tv_next_timer_5","sensor","unavailable","Next timer","timestamp",""
"sensor.show_8_next_timer_5","sensor","unavailable","Next timer","timestamp",""
"switch.kitchen_dot_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.t_s_echo_auto_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.family_dot_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.t_s_2nd_fire_tv_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.great_room_show_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.t_s_fire_tv_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.t_s_bose_home_speaker_300_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.t_s_fire_blue_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.t_s_4th_fire_tv_do_not_disturb","switch","unavailable","Do not disturb","",""
"switch.show_8_do_not_disturb","switch","unavailable","Do not disturb","",""
"assist_satellite.vaca_69fad94ca_2","assist_satellite","idle","Great Room Controls","",""
"binary_sensor.vaca_69fad94ca_screen_2","binary_sensor","on","Great Room Controls Screen","",""
"binary_sensor.vaca_69fad94ca_battery_charging_2","binary_sensor","on","Great Room Controls Battery charging","battery_charging",""
"binary_sensor.vaca_69fad94ca_motion_2","binary_sensor","off","Great Room Controls Motion","motion",""
"button.vaca_69fad94ca_wake_2","button","unknown","Great Room Controls Wake","",""
"button.vaca_69fad94ca_refresh_2","button","2026-02-25T19:15:02.703381+00:00","Great Room Controls Refresh","",""
"button.vaca_69fad94ca_sleep_screen_2","button","2026-02-25T19:14:52.418385+00:00","Great Room Controls Sleep screen","",""
"button.vaca_69fad94ca_wake_screen_2","button","2026-02-25T19:22:36.963219+00:00","Great Room Controls Wake screen","",""
"select.vaca_69fad94ca_assistant_2","select","preferred","Great Room Controls Assistant","",""
"select.vaca_69fad94ca_noise_suppression_level_2","select","off","Great Room Controls Noise suppression level","",""
"select.vaca_69fad94ca_finished_speaking_detection_2","select","default","Great Room Controls Finished speaking detection","",""
"select.vaca_69fad94ca_wake_word_2","select","None","Great Room Controls Wake word","",""
